row_id,energy
95486,2079.9395385000003
95487,2101.0914242500016
95488,2117.0795647500026
95489,2120.2821590000026
95490,2125.8022300000025
95491,2137.5844530000027
95492,2142.453563249999
95493,2131.6557889999976
95494,2127.442072749999
95495,2115.1825677500005
95496,2028.0868297500012
95497,1892.7272717500011
95498,1806.9123524999973
95499,1766.9749334999954
95500,1748.8721309999962
95501,1745.8185319999966
95502,1761.3158749999973
95503,1806.2965024999958
95504,1966.2455080000009
95505,2098.182112999998
95506,2118.009544000001
95507,2161.016530999998
95508,2215.7731007500006
95509,2270.1545810000025
95510,2304.482229500004
95511,2314.3298265000017
95512,2323.502552
95513,2328.1394999999984
95514,2330.740974999999
95515,2341.1556469999987
95516,2344.2073052499995
95517,2328.621101750003
95518,2316.8666137499995
95519,2267.6116652500014
95520,2155.456469000002
95521,1944.9974744999959
95522,1851.8359990000004
95523,1807.609350499998
95524,1788.5209259999995
95525,1777.8489000000002
95526,1791.4801550000025
95527,1845.2049640000002
95528,2017.121852000002
95529,2121.9311770000018
95530,2141.8456870000045
95531,2183.036695
95532,2236.4544760000026
95533,2274.284352999998
95534,2305.922392000002
95535,2329.6119500000023
95536,2334.0288250000026
95537,2335.515544
95538,2336.4097620000002
95539,2349.933638000002
95540,2347.9452867500027
95541,2333.7995477500044
95542,2322.762420500001
95543,2278.1036520000034
95544,2152.426079750003
95545,1944.210647999996
95546,1848.4973484999996
95547,1804.5133832499994
95548,1783.8251679999996
95549,1774.9839459999985
95550,1788.5064939999997
95551,1838.0780295000018
95552,2003.3181870000003
95553,2116.456087000002
95554,2140.8907560000057
95555,2181.1637720000012
95556,2236.0718040000006
95557,2266.2754294999972
95558,2300.077181999998
95559,2316.834003000001
95560,2324.7514390000006
95561,2327.293467999998
95562,2330.474354999999
95563,2338.2409509999984
95564,2339.108085999999
95565,2322.3293309999995
95566,2311.256598499999
95567,2263.780864000004
95568,2145.563869500001
95569,1937.1457429999966
95570,1830.5380550000007
95571,1791.669247000002
95572,1766.5118380000026
95573,1760.885206000002
95574,1764.3911730000016
95575,1816.2070715000027
95576,1976.4285080000006
95577,2099.9793860000023
95578,2115.929115750006
95579,2155.795518000001
95580,2206.4768040000013
95581,2231.075770499996
95582,2260.0574119999965
95583,2278.6759529999986
95584,2284.7771409999978
95585,2288.775875999995
95586,2292.1966489999963
95587,2295.845630999995
95588,2287.411014999995
95589,2269.7859379999954
95590,2249.599378999995
95591,2206.235113000002
95592,2087.8358355000073
95593,1917.8053477500005
95594,1846.4279729999994
95595,1800.6430450000003
95596,1791.9541150000002
95597,1777.1794059999988
95598,1781.4210180000027
95599,1809.3061787500014
95600,1978.6195100000027
95601,2087.7517664999987
95602,2115.3003442499976
95603,2130.255598999995
95604,2185.452131000003
95605,2213.2424775000036
95606,2236.5009290000003
95607,2258.1101179999964
95608,2263.100610499996
95609,2262.729629499995
95610,2270.374727999997
95611,2283.009301499997
95612,2281.017144999996
95613,2239.6044719999927
95614,2229.277518749994
95615,2184.622223499997
95616,2099.6974812499975
95617,1922.6387002500037
95618,1840.8508905000003
95619,1792.7328885000034
95620,1773.7808675000042
95621,1761.7491570000034
95622,1762.9839010000026
95623,1776.9263650000028
95624,1868.256828000003
95625,1947.342941999999
95626,1991.5844579999973
95627,2015.7621507499994
95628,2079.8463332500028
95629,2148.593839000005
95630,2153.349204000005
95631,2182.8285950000027
95632,2184.345644000002
95633,2187.6884649999993
95634,2194.4502309999984
95635,2201.548933000001
95636,2197.444550999998
95637,2191.9856499999973
95638,2154.5581730000004
95639,2123.5309480000074
95640,2060.6638212500043
95641,1828.5932710000009
95642,1761.283217
95643,1721.0859980000016
95644,1683.530901000001
95645,1670.4128392499988
95646,1673.4831399999987
95647,1687.9258752499982
95648,1727.6712899999995
95649,1776.049346000001
95650,1846.2168752500013
95651,1887.7393887499952
95652,1949.1437457499994
95653,1993.069673750003
95654,2028.8603172499986
95655,2044.355583999996
95656,2061.5280000000002
95657,2069.4902915000034
95658,2076.288010500002
95659,2087.0244197500015
95660,2091.0077617499996
95661,2077.347629249996
95662,2067.303520999995
95663,2056.813709249996
95664,2007.0945557499958
95665,1823.3171100000004
95666,1738.099626999996
95667,1702.375019499995
95668,1675.4271509999953
95669,1668.8636139999942
95670,1676.8076284999954
95671,1733.3345114999954
95672,1912.8492170000013
95673,1992.5642427500002
95674,2013.7612329999984
95675,2074.4114237499975
95676,2138.606126
95677,2194.6134460000017
95678,2214.7260832499983
95679,2231.8178697499998
95680,2241.422817250001
95681,2245.9262502500014
95682,2250.3853627500016
95683,2257.1061557500007
95684,2264.099345750003
95685,2261.8010877500037
95686,2248.9599067500008
95687,2207.5329822500066
95688,2114.512100250004
95689,1923.4555069999926
95690,1831.6378970000007
95691,1791.6723174999975
95692,1764.7199760000015
95693,1759.0769599999994
95694,1768.1481005000003
95695,1815.1886665000013
95696,2013.549597999996
95697,2093.987657
95698,2110.2567835000023
95699,2156.1305284999976
95700,2192.437661999999
95701,2247.744250999998
95702,2253.8853692499993
95703,2272.2401770000006
95704,2276.8626480000016
95705,2275.8766170000013
95706,2276.459557000002
95707,2279.4835570000023
95708,2280.3674735000063
95709,2281.226046500006
95710,2266.219895500002
95711,2237.595822000005
95712,2141.089130500006
95713,1936.5276184999946
95714,1852.22619375
95715,1806.4229027499975
95716,1781.4187307500026
95717,1775.89116375
95718,1785.1523299999985
95719,1830.6276085000018
95720,2023.3845869999955
95721,2136.3625172499997
95722,2159.0274737500044
95723,2198.1402077499965
95724,2225.252116249996
95725,2270.891650999995
95726,2277.416209999997
95727,2294.1698172500014
95728,2295.950863750001
95729,2294.30606475
95730,2293.6168207500004
95731,2296.7753275000014
95732,2293.5544580000064
95733,2291.7143070000047
95734,2274.645206000003
95735,2238.7636247500054
95736,2142.5952022500037
95737,1883.2103924999972
95738,1819.929935
95739,1760.6692679999992
95740,1754.122041
95741,1751.1006869999994
95742,1763.4398599999997
95743,1811.7867425000004
95744,2023.0387870000018
95745,2131.7783519999984
95746,2138.8101109999993
95747,2156.873063
95748,2180.839467
95749,2185.705116
95750,2185.607285000001
95751,2204.7590815000003
95752,2210.980327500001
95753,2208.729603500002
95754,2214.0764155000015
95755,2223.257356500004
95756,2224.051834500003
95757,2220.630977500003
95758,2220.955326500004
95759,2181.3779600000034
95760,2112.4450610000063
95761,1890.223709250001
95762,1870.9727180000004
95763,1821.5947449999994
95764,1810.2498979999991
95765,1804.4241127499997
95766,1816.3939085000002
95767,1856.9845014999964
95768,2013.820635500001
95769,2136.274325999997
95770,2148.6936229999983
95771,2171.445524999998
95772,2186.9681969999983
95773,2182.864772000001
95774,2193.060098000001
95775,2186.600680000002
95776,2186.6880580000034
95777,2183.982210000003
95778,2186.8450700000026
95779,2193.1555410000014
95780,2195.1362787500025
95781,2167.4728575
95782,2168.122999999999
95783,2136.2356789999994
95784,2063.320749999999
95785,1860.189355
95786,1840.1862165000002
95787,1771.1708985000025
95788,1762.1869235000017
95789,1756.8220145000016
95790,1763.2542335000016
95791,1774.7175815
95792,1869.6353865000012
95793,1969.4457027500011
95794,1985.8505862499992
95795,2007.76970825
95796,2041.427505999999
95797,2037.230097
95798,2022.2408610000014
95799,2020.339088000002
95800,2021.0456160000017
95801,2018.494982000001
95802,2020.2286660000009
95803,2021.6839535000008
95804,2028.2003655000005
95805,2012.0639894999993
95806,2006.1106634999999
95807,1982.578440999998
95808,1927.9551167499978
95809,1733.7583717916684
95810,1695.180581083337
95811,1637.6846060833318
95812,1625.5702493333333
95813,1621.2278272499989
95814,1627.7126267499982
95815,1636.7239137499982
95816,1680.1370084999962
95817,1747.0386852500044
95818,1782.5614224999983
95819,1815.8212397500006
95820,1841.8528755000007
95821,1852.6715497500015
95822,1886.57227475
95823,1898.9872945000013
95824,1903.967411
95825,1908.7890955000005
95826,1915.3289994999996
95827,1956.3078730000013
95828,1957.6185380000013
95829,1959.788595
95830,1964.8549090000013
95831,1932.8535620000007
95832,1868.0933757499981
95833,1789.0493657499997
95834,1715.6626592500002
95835,1682.4885537499983
95836,1674.7108704999978
95837,1679.9716259999975
95838,1696.4764174999975
95839,1754.4898272499988
95840,1965.5964854999997
95841,2104.902478999999
95842,2121.912258999999
95843,2137.590229250002
95844,2176.7274070000003
95845,2175.8525409999997
95846,2177.195131
95847,2174.3363030000005
95848,2177.081138000001
95849,2179.3384410000017
95850,2186.342704000001
95851,2213.8980360000023
95852,2215.2976740000017
95853,2213.330881000002
95854,2209.645616500003
95855,2168.798750000001
95856,2081.975282000001
95857,1870.2080619999997
95858,1794.6712249999969
95859,1748.3217249999984
95860,1744.210890999999
95861,1739.7282139999973
95862,1756.6085430000003
95863,1816.7718330000012
95864,2031.5192005000022
95865,2152.0391929999987
95866,2158.2784639999973
95867,2170.7182950000006
95868,2203.339603
95869,2200.775382249999
95870,2206.34751675
95871,2206.189791750002
95872,2206.287197750002
95873,2202.905568750002
95874,2211.169815500003
95875,2233.8226395000042
95876,2239.8428315000033
95877,2239.182828000002
95878,2237.820705000002
95879,2202.4122030000003
95880,2099.0836069999987
95881,1891.8768610000002
95882,1802.8611252500004
95883,1761.303108249997
95884,1754.4384222499984
95885,1752.1707242499988
95886,1769.3261172499988
95887,1831.9095230000023
95888,2032.0828270000027
95889,2149.729025
95890,2156.4978119999987
95891,2172.1365889999997
95892,2197.1267400000006
95893,2194.766049
95894,2197.064823500001
95895,2196.247566000001
95896,2195.0500570000017
95897,2192.584267000002
95898,2201.1242410000013
95899,2220.4810210000023
95900,2229.3858970000024
95901,2231.5313450000017
95902,2231.463633000003
95903,2190.9164519999995
95904,2099.952913999999
95905,1904.4745782500017
95906,1824.2962295000013
95907,1782.3256917499996
95908,1772.516517000001
95909,1770.5107420000006
95910,1782.0686860000014
95911,1840.1882535000027
95912,2048.6635945000003
95913,2167.1329579999983
95914,2174.1555487500004
95915,2181.0158279999982
95916,2205.2027440000015
95917,2197.637080250001
95918,2192.00684525
95919,2191.0849672500012
95920,2189.9061862500007
95921,2187.6518775000013
95922,2194.8965040000007
95923,2208.8832277500023
95924,2219.2789837500018
95925,2214.3637635000023
95926,2214.9758325000025
95927,2180.4367260000017
95928,2087.784953000005
95929,1913.9650907500015
95930,1853.9237505000006
95931,1812.4407965000012
95932,1802.7000950000001
95933,1796.9370300000007
95934,1812.0208139999988
95935,1859.4050939999975
95936,2030.4991212500013
95937,2146.2906409999982
95938,2148.4454889999984
95939,2153.868558499998
95940,2161.757619499998
95941,2141.1896602500005
95942,2128.915030750001
95943,2119.3518247500015
95944,2118.8341682500027
95945,2114.4066312500017
95946,2114.6203572500017
95947,2127.91668375
95948,2128.2021257500014
95949,2123.1514507500005
95950,2121.76725875
95951,2097.989708250001
95952,2034.445420999999
95953,1840.1800657500016
95954,1769.9809335000004
95955,1734.0897395000025
95956,1727.0498935000014
95957,1725.5999715000012
95958,1732.308555500002
95959,1753.6636194999985
95960,1849.1766582499988
95961,1945.0697487499995
95962,1966.776561999998
95963,1988.4048404999996
95964,1998.4945917499997
95965,1986.41124175
95966,1965.1910952500016
95967,1958.235330250003
95968,1957.3485085000016
95969,1954.9037475000018
95970,1959.6184805000019
95971,1971.995705500002
95972,1972.6334145000008
95973,1973.009184250002
95974,1966.4146060000023
95975,1943.2270440000013
95976,1884.2288120000023
95977,1707.395569499998
95978,1666.8014632500035
95979,1633.75652025
95980,1612.7670684999985
95981,1609.282280999997
95982,1615.2183452499978
95983,1624.7340092499974
95984,1693.2356024999995
95985,1766.1025685
95986,1807.718401
95987,1850.7872422500016
95988,1876.278875250002
95989,1875.785540250004
95990,1898.506297000002
95991,1903.3608530000035
95992,1912.7113040000022
95993,1919.1949142500039
95994,1933.1238352500043
95995,1962.5808210000034
95996,1976.5731860000017
95997,1980.2442535000016
95998,1977.2249925000026
95999,1938.8380875000003
96000,1855.7589637499984
96001,1754.0425209999985
96002,1675.4208129999988
96003,1651.1599905000005
96004,1646.6704769999983
96005,1651.4747809999994
96006,1672.5678844999993
96007,1741.958018499999
96008,1949.689255999998
96009,2110.3922757499986
96010,2124.7811357499995
96011,2133.5568092500016
96012,2161.4332505
96013,2155.7489215000005
96014,2157.258943500002
96015,2153.00444
96016,2153.7218144999997
96017,2154.839245749999
96018,2159.992075749999
96019,2188.328221500001
96020,2196.0867510000016
96021,2199.8207017500004
96022,2197.268211
96023,2155.5514799999983
96024,2067.236586749999
96025,1838.532916249999
96026,1758.4148204999976
96027,1725.4481519999981
96028,1724.2618759999975
96029,1722.4384529999954
96030,1740.6048152499998
96031,1804.9634569999992
96032,2017.07315125
96033,2155.7674899999984
96034,2163.8670489999977
96035,2172.338114
96036,2198.9066915000003
96037,2191.917513
96038,2192.3116240000013
96039,2188.1283540000018
96040,2187.926661000001
96041,2185.889778
96042,2192.0668080000005
96043,2206.3520940000026
96044,2217.058928000002
96045,2223.2351560000006
96046,2224.0299319999995
96047,2184.3279189999976
96048,2079.1939187499956
96049,1849.8110439999973
96050,1774.1463985000003
96051,1742.403414749998
96052,1740.5836697499972
96053,1736.2591667499967
96054,1754.5372117499976
96055,1817.2599529999998
96056,2017.9547159999981
96057,2149.2531469999976
96058,2156.020938999998
96059,2170.316989999999
96060,2188.5459580000006
96061,2171.7539979999992
96062,2168.529982
96063,2163.8484639999992
96064,2161.432982999999
96065,2158.3335349999993
96066,2166.8484819999985
96067,2178.9239279999997
96068,2191.658134999999
96069,2197.992052999999
96070,2198.621535999997
96071,2161.217083749996
96072,2064.2620969999957
96073,1846.3070379999976
96074,1772.6361860000013
96075,1742.3720459999997
96076,1739.5539259999985
96077,1736.5536869999985
96078,1750.718547999999
96079,1811.9462379999995
96080,2025.5766130000006
96081,2154.1756099999984
96082,2155.5285879999997
96083,2165.9078969999996
96084,2178.3698805000004
96085,2162.968815999999
96086,2156.2431149999993
96087,2152.6793629999993
96088,2150.315706999998
96089,2147.3984609999984
96090,2153.643657999997
96091,2170.549639999998
96092,2182.2530459999975
96093,2185.250650999998
96094,2190.4529289999964
96095,2152.2623099999973
96096,2059.683598750002
96097,1897.691174999999
96098,1840.9459034999993
96099,1810.4450314999992
96100,1802.250831999998
96101,1800.3163429999988
96102,1812.3118439999982
96103,1860.1057419999938
96104,2024.4632600000032
96105,2144.790113249998
96106,2150.285631249999
96107,2155.44460175
96108,2159.0190979999998
96109,2141.960750500001
96110,2127.3866705000005
96111,2119.6169855
96112,2119.3149455000007
96113,2116.515172500001
96114,2118.7081735000024
96115,2134.1960395000006
96116,2134.9692015000005
96117,2131.130257749998
96118,2123.7258139999985
96119,2097.0392325000007
96120,2032.633351999998
96121,1848.8020890000016
96122,1787.4166509999993
96123,1744.2589030000017
96124,1733.3964430000012
96125,1735.0480275000018
96126,1742.725147500002
96127,1764.5213612499983
96128,1845.7954342500013
96129,1950.636778000001
96130,1971.6209372499995
96131,1990.1303020000023
96132,1999.2302040000025
96133,1997.7390120000023
96134,1975.454536000002
96135,1970.4766020000047
96136,1970.8592670000037
96137,1973.225449000003
96138,1979.8624250000023
96139,1987.9803940000033
96140,1990.7355650000015
96141,1994.8870810000017
96142,1984.489254000003
96143,1960.5991110000032
96144,1912.6822990000055
96145,1716.9425904999991
96146,1678.2238090000005
96147,1632.283737
96148,1611.3383292499984
96149,1610.9945659999985
96150,1616.9648489999993
96151,1623.4693425000016
96152,1674.59172175
96153,1769.045930249999
96154,1815.2485619999989
96155,1858.0975410000015
96156,1896.7777110000036
96157,1905.8594030000029
96158,1930.7750350000006
96159,1929.2021680000005
96160,1938.6127629999994
96161,1953.7590250000007
96162,1957.8434749999992
96163,1982.1515795000007
96164,1996.5296359999993
96165,2005.1780399999996
96166,2002.6761940000004
96167,1965.403675
96168,1868.6548749999936
96169,1782.2454630000004
96170,1715.5189779999987
96171,1694.9885200000003
96172,1685.9469950000012
96173,1690.8826420000003
96174,1713.4103620000005
96175,1775.801639999999
96176,1970.66615175
96177,2151.7609069999976
96178,2159.470413
96179,2170.8304005
96180,2193.9947199999997
96181,2178.1911560000003
96182,2179.3554170000007
96183,2171.8511659999995
96184,2172.5299419999983
96185,2174.685608999998
96186,2179.5704199999977
96187,2211.039630999998
96188,2224.1930559999987
96189,2225.536331999999
96190,2217.1519109999967
96191,2180.256854999998
96192,2073.2869069999956
96193,1871.9823362500001
96194,1792.2559439999986
96195,1768.6076604999973
96196,1766.5908874999977
96197,1761.7925664999968
96198,1786.2430455000006
96199,1859.8299139999983
96200,2049.672347250001
96201,2182.991466499998
96202,2184.4123179999983
96203,2191.2445989999987
96204,2210.586827499999
